region,location,link,street_address,num_of_rooms,size,fee,final_price,percentage_change,price,sold_date
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-sysslomansgatan-7-3423303603876247694,Sysslomansgatan 7,1,23.0,1788,1860000,            +10 %          ,1690909,Såld23februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-hallbygatan-43-2736328677881308519,Hällbygatan 43,1,35.0,2414,2000000,            +11 %          ,1801801,Såld23februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-4rum-luthagen-uppsala-kommun-gotgatan-24a-858845353645301466,Götgatan 24A,4,98.0,5497,5190000,            +24 %          ,4185483,Såld23februari2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-4rum-falhagen-uppsala-kommun-s-t-goransgatan-28-201119974471601989,S:t Göransgatan 28,4,84.0,3556,5150000,            ±0 %          ,5150000,Såld23februari2022
Uppsalakommun,Tunabackar,https://www.hemnet.se/salda/lagenhet-3rum-tunabackar-uppsala-kommun-tunagatan-26b-8912393192994379792,Tunagatan 26B,3,77.5,3875,2450000,            +2 %          ,2401960,Såld22februari2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-55h-463312122278074472,Råbyvägen 55H,2,35.0,2543,1645000,            +3 %          ,1597087,Såld22februari2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-falhagen-uppsala-kommun-petterslundsgatan-21a-7225187791933787062",Petterslundsgatan 21A,1.5,32.0,1685,2150000,            +13 %          ,1902654,Såld22februari2022
Uppsalakommun,City,https://www.hemnet.se/salda/lagenhet-1rum-city-uppsala-kommun-kungsgatan-52d-5148654202674441444,Kungsgatan 52D,1,43.0,2616,2050000,            +5 %          ,1952380,Såld22februari2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-folkungagatan-2-b-4678134222767341296,Folkungagatan 2 B,2,48.4,2962,2100000,            +17 %          ,1794871,Såld22februari2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-4rum-gottsunda-uppsala-kommun-altfiolsvagen-15b-4622284355326318129,Altfiolsvägen 15B,4,109.5,6157,2400000,            +42 %          ,1690140,Såld22februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-dalgatan-28-3707353236622011338,Dalgatan 28,2,54.5,3226,2320000,            +6 %          ,2188679,Såld22februari2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-2rum-nyby-uppsala-kommun-viktor-rydbergsgatan-7-2885401817803909274,Viktor Rydbergsgatan 7,2,61.0,3837,1715000,            +1 %          ,1698019,Såld22februari2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-2rum-uppsala-uppsala-kommun-torkelsgatan-8-b-8675277921557234844,Torkelsgatan 8 B,2,49.0,3389,2680000,            +14 %          ,2350877,Såld22februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-lastmakargatan-1b-7807995954915786091,Lästmakargatan 1B,2,57.0,3447,2100000,            +32 %          ,1590909,Såld22februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-portalgatan-79-8519441155944339108,Portalgatan 79,3,79.0,4538,2795000,            ±0 %          ,2795000,Såld21februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-3rum-salabacke-uppsala-kommun-murargatan-30d-6970667609985245039,Murargatan 30D,3,65.0,3033,2250000,            +13 %          ,1991150,Såld21februari2022
Uppsalakommun,Tunabackar,https://www.hemnet.se/salda/lagenhet-3rum-tunabackar-svartbacken-uppsala-kommun-svartbacksgatan-94a-4429585227719599019,Svartbäcksgatan 94A,3,78.6,3693,3125000,            +12 %          ,2790178,Såld21februari2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-2rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-4-6083733121564197234,Torgny Segerstedts allé 4,2,48.0,2515,2230000,            +7 %          ,2084112,Såld21februari2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-4rum-svartbacken-uppsala-kommun-timmermansgatan-3d-4430635455900923357,Timmermansgatan 3D,4,101.0,4127,3915000,            +6 %          ,3693396,Såld21februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-geijersgatan-56b-2702056541608376076,Geijersgatan 56B,2,60.8,3578,2360000,            +13 %          ,2088495,Såld21februari2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-27-1597422361726389636,Torgny Segerstedts Allé 27,1,27.0,1321,1800000,            +3 %          ,1747572,Såld21februari2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-svartbacksgatan-76-b-8969638533015952597,Svartbäcksgatan 76 B,2,51.1,3109,1750000,            +1 %          ,1732673,Såld20februari2022
Uppsalakommun,Valsätra,https://www.hemnet.se/salda/lagenhet-2rum-valsatra-uppsala-kommun-bernadottestigen-1-b-7957780099487154129,Bernadottestigen 1 B,2,43.5,2689,1695000,            ±0 %          ,1695000,Såld19februari2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-hamnesplanaden-2b-2212558755947106930,Hamnesplanaden 2B,3,82.7,4126,3700000,            ±0 %          ,3700000,Såld19februari2022
Uppsalakommun,Centrum,"https://www.hemnet.se/salda/lagenhet-4,5rum-centrum-uppsala-kommun-vaksalagatan-18b-3939178196640038336",Vaksalagatan 18B,4.5,124.4,5211,4500000,            +10 %          ,4090909,Såld19februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-uppsala-kommun-tullgarnsgatan-16-9105847726406792845,Tullgarnsgatan 16,3,84.0,4527,3575000,            +9 %          ,3279816,Såld18februari2022
Uppsalakommun,Sävja,https://www.hemnet.se/salda/lagenhet-4rum-savja-uppsala-kommun-gotlandsresan-138-7534227788561728347,Gotlandsresan 138,4,104.5,6829,2295000,            ±0 %          ,2295000,Såld18februari2022
Uppsalakommun,Kapellgärdet,"https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-margit-sahlins-gata-1,-van-6-6-3628904025029193984","Margit Sahlins Gata 1, VÅN 6 / 6",3,72.0,3409,3350000,            +12 %          ,2991071,Såld18februari2022
Uppsalakommun,Sommarro,"https://www.hemnet.se/salda/lagenhet-1,5rum-sommarro-uppsala-kommun-norbyvagen-46f-3709050766659273877",Norbyvägen 46F,1.5,43.0,2051,2350000,            +12 %          ,2098214,Såld18februari2022
Uppsalakommun,Årsta,"https://www.hemnet.se/salda/lagenhet-1rum-arsta-uppsala-kommun-fyrislundsgatan-46-4-tr,-6057347543436076152",Fyrislundsgatan 46 4 tr.,1,24.2,1377,1150000,            ±0 %          ,1150000,Såld18februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-geijersgatan-12d-8123500792623114379,Geijersgatan 12D,3,82.0,4052,3380000,            +9 %          ,3100917,Såld18februari2022
Uppsalakommun,MalmaBacke,https://www.hemnet.se/salda/lagenhet-2rum-malma-backe-uppsala-kommun-malma-backe-1b-6822050334935650331,Malma backe 1B,2,62.9,4506,1750000,            +6 %          ,1650943,Såld18februari2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-storgatan-9-c-6372505186627266792,Storgatan 9 C,3,77.8,3356,3580000,            +9 %          ,3284403,Såld18februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-luthagsesplanaden-24-b-6156582526376622190,Luthagsesplanaden 24 B,2,73.0,3950,2830000,            +3 %          ,2747572,Såld18februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-gotgatan-20c-6015740772635145131,Götgatan 20C,2,36.0,2194,2050000,            ±0 %          ,2050000,Såld18februari2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-3rum-hoganas-uppsala-kommun-s-t-persgatan-31-5274164341655722508,S:t Persgatan 31,3,83.0,3865,3292500,            +10 %          ,2993181,Såld18februari2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-55h-3514656913127433645,Råbyvägen 55H,2,45.0,2939,1735000,            +2 %          ,1700980,Såld18februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-luthagsesplanaden-9a-2691606059194677125,Luthagsesplanaden 9A,2,63.1,3134,2615000,            +14 %          ,2293859,Såld18februari2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-2rum-hoganas-uppsala-kommun-hoganasgatan-2-c-2458193681407102979,Höganäsgatan 2 C,2,65.0,3841,3530000,            +10 %          ,3209090,Såld18februari2022
Uppsalakommun,Stenhagen,https://www.hemnet.se/salda/lagenhet-4rum-stenhagen-uppsala-kommun-stenrosvagen-45-2172375791684622007,Stenrösvägen 45,4,93.5,6822,1800000,            +3 %          ,1747572,Såld18februari2022
Uppsalakommun,Rickomberga,https://www.hemnet.se/salda/lagenhet-2rum-rickomberga-uppsala-kommun-gosta-wahlstroms-vag-8-1594696125740647145,Gösta Wahlströms väg 8,2,52.0,2611,2095000,            ±0 %          ,2095000,Såld18februari2022
Uppsalakommun,Fullerö,https://www.hemnet.se/salda/lagenhet-5rum-fullero-uppsala-kommun-boljemolnsvagen-10-627305210458725928,Böljemolnsvägen 10,5,136.0,4975,4220000,            +6 %          ,3981132,Såld18februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-uppsala-kommun-sagargatan-13d-207020138849410849,Sågargatan 13D,2,62.0,3661,3105000,            +17 %          ,2653846,Såld18februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-djaknegatan-27b-8581000908401681593,Djäknegatan 27B,2,45.7,2921,1800000,            ±0 %          ,1800000,Såld18februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-4rum-kapellgardet-uppsala-kommun-orgelgatan-7-4453870985214379421,Orgelgatan 7,4,99.0,4428,4295000,            ±0 %          ,4295000,Såld18februari2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-2rum-hoganas-uppsala-kommun-s-t-persgatan-40c-3944283870171552334,S:t Persgatan 40C,2,55.9,2553,2620000,            +14 %          ,2298245,Såld18februari2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-falhagen-uppsala-kommun-marielundsgatan-5-b-3894800251968242111",Marielundsgatan 5 B,1.5,50.0,2526,2425000,            +10 %          ,2204545,Såld18februari2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-luthagen-uppsala-kommun-luthagsesplanaden-30c-3519858611475668674",Luthagsesplanaden 30c,2.5,72.0,3109,2890000,            +7 %          ,2700934,Såld18februari2022
Uppsalakommun,KÅBO,"https://www.hemnet.se/salda/lagenhet-4rum-kabo-uppsala-kommun-banergatan-16-a,-1001-8256341400257837252","Banérgatan 16 A, 1001",4,88.5,4056,4200000,            +5 %          ,4000000,Såld17februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-3rum-salabacke-uppsala-kommun-murargatan-18a-7198155226765690150,Murargatan 18A,3,69.2,4136,2125000,            -1 %          ,2103960,Såld17februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-industristaden-uppsala-kommun-industrigatan-37-7080336670550933362,Industrigatan 37,2,72.0,3233,3300000,            +10 %          ,2999999,Såld17februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-5rum-kungsangen-industristaden-uppsala-kommun-sagargatan-8a-4945035115952341253,Sågargatan 8A,5,115.0,4404,4895000,            ±0 %          ,4895000,Såld17februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-ritargatan-5-4680229838012687458,Ritargatan 5,2,42.5,1931,1695000,            ±0 %          ,1695000,Såld17februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-3rum-sala-backe-uppsala-kommun-byggmastargatan-1a-4382270304607937139,Byggmästargatan 1A,3,70.0,4500,2335000,            +11 %          ,2103603,Såld17februari2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-4-4208611194119377585,Torgny Segerstedts allé 4,1,31.0,1590,1680000,            +5 %          ,1600000,Såld17februari2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-sturegatan-1-3824628291048670553,Sturegatan 1,1,40.0,2719,2350000,            +9 %          ,2155963,Såld17februari2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-luthagen-uppsala-kommun-kyrkogardsgatan-16b-3713138819204988050",Kyrkogårdsgatan 16B,2.5,60.0,3410,2625000,            +12 %          ,2343750,Såld17februari2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-vallbygatan-3-2841600194582562456,Vallbygatan 3,2,57.5,3651,2410000,            +15 %          ,2095652,Såld17februari2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-uppsala-kommun-molngatan-6-2325375326144151076,Molngatan 6,3,77.5,3958,1950000,            +5 %          ,1857142,Såld17februari2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-korvelgatan-49-c-2224767113300257820,Körvelgatan 49 C,2,60.3,2825,1740000,            +9 %          ,1596330,Såld17februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-hallbygatan-32e-605782668268081797,Hällbygatan 32E,1,22.5,1424,1350000,            +4 %          ,1298076,Såld17februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-uppsala-kommun-sallargatan-4-2992305759928039806,Sållargatan 4,2,55.0,2377,2680000,            +12 %          ,2392857,Såld17februari2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-1rum-nyby-uppsala-kommun-viktor-rydbergsgatan-31-974360610845745085,Viktor Rydbergsgatan 31,1,39.5,2980,1450000,            +4 %          ,1394230,Såld17februari2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-4rum-nyby-uppsala-kommun-wivalliusgatan-47-596837693827771931,Wivalliusgatan 47,4,87.0,4157,2510000,            +17 %          ,2145299,Såld17februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-4rum-sala-backe-uppsala-kommun-fyrislundsgatan-23c-8518319819759187218,Fyrislundsgatan 23C,4,98.0,5299,2900000,            -3 %          ,2815533,Såld16februari2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-uppsala-kommun-dimgatan-23-8270956876541896192,Dimgatan 23,3,75.5,3982,2210000,            +11 %          ,1990990,Såld16februari2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-norrtaljegatan-7b-4847938304680685868,Norrtäljegatan 7B,3,80.0,3850,4515000,            +3 %          ,4383495,Såld16februari2022
Uppsalakommun,Höganäs,"https://www.hemnet.se/salda/lagenhet-2,5rum-hoganas-uppsala-kommun-salagatan-7a-4576523806257120102",Salagatan 7A,2.5,66.0,3525,2900000,            +8 %          ,2685185,Såld16februari2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-2rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-32-4377593955932001721,Torgny Segerstedts allé 32,2,48.0,3208,2200000,            +10 %          ,1999999,Såld16februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-vattholmavagen-4c-3419648034607439144,Vattholmavägen 4C,3,85.5,4774,3340000,            +12 %          ,2982142,Såld16februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-4rum-sala-backe-uppsala-kommun-murargatan-16a-2580216263635722404,Murargatan 16A,4,87.3,5060,2595000,            ±0 %          ,2595000,Såld16februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-margit-sahlins-gata-1-353473739826847295,Margit Sahlins gata 1,2,38.0,2435,2010000,            +12 %          ,1794642,Såld16februari2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-6rum-framre-luthagen-uppsala-kommun-borjegatan-3-b-91237142967846897,Börjegatan 3 B,6,164.0,8731,9000000,            +22 %          ,7377049,Såld16februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-uppsala-kommun-tullgarnsgatan-3-47520219796812945,Tullgarnsgatan 3,2,45.5,2402,2350000,            +2 %          ,2303921,Såld16februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-gotgatan-20b-7264779740330837599,Götgatan 20B,2,52.0,3143,2800000,            +22 %          ,2295081,Såld16februari2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-3rum-rosendal-uppsala-uppsala-kommun-torgny-segerstedts-alle-93a-5217459699281689258,Torgny Segerstedts Allé 93A,3,74.0,4030,3375000,            +13 %          ,2986725,Såld16februari2022
Uppsalakommun,Ekeby,https://www.hemnet.se/salda/lagenhet-3rum-ekeby-uppsala-kommun-reykjaviksgatan-122-4216627403903318090,Reykjaviksgatan 122,3,79.0,3370,2925000,            +17 %          ,2500000,Såld16februari2022
Uppsalakommun,FulleröHage,https://www.hemnet.se/salda/lagenhet-3rum-fullero-hage-uppsala-kommun-regnmolnsvagen-6-b-1603279843369465085,Regnmolnsvägen 6 B,3,70.0,4021,2350000,,2500000,Såld16februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-industristaden-uppsala-kommun-kungsgatan-93-e-8619007831098520139,Kungsgatan 93 E,2,75.5,3156,3050000,            +7 %          ,2850467,Såld15februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-portalgatan-93-6810355249656398537,Portalgatan 93,2,67.0,3356,2500000,            +4 %          ,2403846,Såld15februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-ritargatan-1-b-4182247115224395609,Ritargatan 1 B,2,59.4,2974,1995000,            ±0 %          ,1995000,Såld15februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-fyrisvallsgatan-10a-2915844033411548421,Fyrisvallsgatan 10A,1,25.0,1750,1775000,            ±0 %          ,1775000,Såld15februari2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-sala-backe-uppsala-kommun-solskensgatan-17-2831469849012873884,Solskensgatan 17,2,41.0,2775,1800000,            +6 %          ,1698113,Såld15februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-industristaden-uppsala-kommun-kungsangsgatan-57k-2417736290743164035,Kungsängsgatan 57K,3,86.0,4793,3150000,            +2 %          ,3088235,Såld15februari2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-stora-torget-3-2394583260502682757,Stora torget 3,2,74.0,2389,4700000,            ±0 %          ,4700000,Såld15februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-5rum-luthagen-uppsala-kommun-gimogatan-2d-2243443794304211863,Gimogatan 2D,5,117.0,5710,4400000,            ±0 %          ,4400000,Såld15februari2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-syrengatan-6-1875266139867407426,Syréngatan 6,3,89.0,3892,3725000,            +7 %          ,3481308,Såld15februari2022
Uppsalakommun,Bellman,https://www.hemnet.se/salda/lagenhet-1rum-bellman-uppsala-kommun-bellmansgatan-86-1688515160978031248,Bellmansgatan 86,1,32.5,2003,1470000,            +5 %          ,1400000,Såld15februari2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-s-t-johannesgatan-3-684500719778007230,S:t Johannesgatan 3,3,100.0,4004,7300000,            +11 %          ,6576576,Såld15februari2022
Uppsalakommun,Löten,https://www.hemnet.se/salda/lagenhet-5rum-loten-uppsala-kommun-bellmansgatan-2-650513944704124994,Bellmansgatan 2,5,136.0,7684,4095000,            +17 %          ,3500000,Såld15februari2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-luthagen-uppsala-kommun-luthagsesplanaden-24e-2154281431424285527",Luthagsesplanaden 24E,2.5,73.0,3761,3400000,            +19 %          ,2857142,Såld15februari2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-dragarbrunnsgatan-58-8918021136193340517,Dragarbrunnsgatan 58,3,80.0,3449,3880000,            +22 %          ,3180327,Såld14februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-luthagsesplanaden-12a-8521775701699853730,Luthagsesplanaden 12A,1,33.1,1019,2000000,,3180327,Såld14februari2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-4rum-svartbacken-uppsala-kommun-timmermansgatan-15-8068469789825728495,Timmermansgatan 15,4,88.0,5940,4800000,            +14 %          ,4210526,Såld14februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-1rum-kungsangen-uppsala-kommun-tullgarnsgatan-3-8860162157548748698,Tullgarnsgatan 3,1,34.0,1873,2125000,            +7 %          ,1985981,Såld14februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-4rum-kapellgardet-uppsala-kommun-portalgatan-64-3856302602860428190,Portalgatan 64,4,88.0,4813,3600000,            +9 %          ,3302752,Såld14februari2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-svartbacksgatan-72a-2202035528948898757,Svartbäcksgatan 72A,2,57.3,3101,2125000,            +12 %          ,1897321,Såld14februari2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-portalgatan-93-1027695044187857932,Portalgatan 93,3,81.0,3925,3600000,,1897321,Såld14februari2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-3rum-salabacke-uppsala-kommun-murargatan-31-4868532058181970105,Murargatan 31,3,64.3,2301,2600000,,1897321,Såld13februari2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-regngatan-7-384228974740821740,Regngatan 7,2,59.5,3800,1650000,            ±0 %          ,1650000,Såld13februari2022
Uppsalakommun,Industristaden,https://www.hemnet.se/salda/lagenhet-1rum-industristaden-kungsangen-uppsala-kommun-tullgarnsgatan-3-8328400925178440727,Tullgarnsgatan 3,1,34.0,1873,2185000,            +4 %          ,2100961,Såld13februari2022
Uppsalakommun,Flogsta,https://www.hemnet.se/salda/lagenhet-2rum-flogsta-ekeby-uppsala-kommun-flogstavagen-5d-8348791883185093794,Flogstavägen 5D,2,56.0,4995,1425000,            -5 %          ,1357142,Såld12februari2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-hamnesplanaden-4b-6980566473831068851,Hamnesplanaden 4B,3,81.5,4157,3250000,            ±0 %          ,3250000,Såld12februari2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-sparrisgatan-5-a-5804751414007185510,Sparrisgatan 5 A,3,95.0,5651,2700000,            -3 %          ,2621359,Såld12februari2022
Uppsalakommun,Salabacke,"https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-johannesbacksgatan-84b,-tr-1964635376289780507","Johannesbäcksgatan 84B, ½ tr",2,58.1,3079,2050000,            +8 %          ,1898148,Såld11februari2022
Uppsalakommun,Stenhagen,https://www.hemnet.se/salda/lagenhet-3rum-stenhagen-uppsala-kommun-stenhagsvagen-251-6953775226235665764,Stenhagsvägen 251,3,82.5,4754,1920000,            +22 %          ,1573770,Såld11februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-hallbygatan-43-8324922026153795093,Hällbygatan 43,1,35.0,2414,1900000,            +9 %          ,1743119,Såld11februari2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-luthagsesplanaden-24c-8045501497139385787,Luthagsesplanaden 24C,3,89.0,4585,3350000,            +2 %          ,3284313,Såld11februari2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-fyrislundsgatan-28-7542609066329574789,Fyrislundsgatan 28,3,81.0,4581,2200000,            +19 %          ,1848739,Såld11februari2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-vaderkvarnsgatan-34b-7494518716674534359,Väderkvarnsgatan 34B,2,61.2,2712,2600000,            +4 %          ,2500000,Såld11februari2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-1rum-kungsangen-industristaden-uppsala-kommun-kungsangsesplanaden-12d-3438604259210016163,Kungsängsesplanaden 12D,1,35.0,2477,1900000,            ±0 %          ,1900000,Såld11februari2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-norrtaljegatan-30-7626557260323771512,Norrtäljegatan 30,1,22.5,1878,1520000,            +3 %          ,1475728,Såld11februari2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-luthagen-uppsala-kommun-luthagsesplanaden-10b-3684113003307654891",Luthagsesplanaden 10B,1.5,33.0,2004,2100000,            +11 %          ,1891891,Såld11februari2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-hamnesplanaden-2b-867736781109375510,Hamnesplanaden 2B,2,41.8,2264,2335000,            +17 %          ,1995726,Såld11februari2022
Uppsalakommun,NorraLuthagen,https://www.hemnet.se/salda/lagenhet-3rum-norra-luthagen-uppsala-kommun-hallbygatan-32-b-7804379386160098140,Hällbygatan 32 B,3,75.0,3409,3200000,            +16 %          ,2758620,Såld10februari2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-luthagen-uppsala-kommun-geijersgatan-54b-7438293577184604736",Geijersgatan 54B,1.5,39.0,2464,2390000,            +26 %          ,1896825,Såld10februari2022
